Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,Demand_MW_z28,Demand_MW_z29,Demand_MW_z30,Demand_MW_z31,Demand_MW_z32,Demand_MW_z33,Demand_MW_z34,Demand_MW_z35,Demand_MW_z36,Demand_MW_z37,Demand_MW_z38,Demand_MW_z39,Demand_MW_z40,Demand_MW_z41,Demand_MW_z42,Demand_MW_z43,Demand_MW_z44,Demand_MW_z45,Demand_MW_z46,Demand_MW_z47,Demand_MW_z48,Demand_MW_z49,Demand_MW_z50,Demand_MW_z51,Demand_MW_z52,Demand_MW_z53,Demand_MW_z54,Demand_MW_z55,Demand_MW_z56,Demand_MW_z57,Demand_MW_z58,Demand_MW_z59,Demand_MW_z60,Demand_MW_z61,Demand_MW_z62,Demand_MW_z63,Demand_MW_z64,Demand_MW_z65,Demand_MW_z66,Demand_MW_z67,Demand_MW_z68,Demand_MW_z69,Demand_MW_z70,Demand_MW_z71,Demand_MW_z72,Demand_MW_z73
,,,,,,,,36,42.4705591,38.144854,70.7842652,29.1001979,27.9204602,53.4814448,49.1557397,67.245052,68.8180356,76.682954,0,0,104.210168,76.2897081,124.658956,39.3245918,0,130.950891,71.1775111,50.3354775,0,0,0,0,44.6245868,40.07949,74.3743114,30.5761058,29.3365339,56.1939241,51.6488273,70.6555958,72.3083583,80.5721706,0,0,109.495514,80.15898,130.981426,41.3190619,0,137.592476,74.787502,52.8883992,0,0,0,0,42.4705593,38.1448544,70.7842655,29.1001976,27.9204605,53.4814446,49.1557396,67.245052,68.8180359,76.6829544,0,0,104.210168,76.2897076,124.658956,39.3245915,0,130.95089,71.1775112,50.3354778,0,0,0,0,0
,,,,,,,,37,42.1632855,37.8688768,70.2721425,28.8896586,27.7184562,53.0945077,48.800099,66.7585354,68.3201385,76.1281544,0,0,103.45621,75.7377536,123.757051,39.0400792,0,130.003464,70.6625433,49.9713013,0,0,0,0,44.1145915,39.6214387,73.5243192,30.2266646,29.0012592,55.5517078,51.058555,69.8481032,71.481977,79.6513458,0,0,108.244137,79.2428774,129.484496,40.846844,0,136.019991,73.9327876,52.2839603,0,0,0,0,42.1632857,37.8688771,70.2721428,28.8896583,27.7184565,53.0945074,48.8000988,66.7585354,68.3201388,76.1281548,0,0,103.45621,75.7377531,123.757051,39.0400788,0,130.003463,70.6625434,49.9713017,0,0,0,0,0
,,,,,,,,38,41.7491341,37.4969075,69.5818902,28.6058882,27.44619,52.5729837,48.3207571,66.1027957,67.6490599,75.380381,0,0,102.440005,74.993815,122.54144,38.6566057,0,128.726497,69.9684562,49.4804552,0,0,0,0,44.0975917,39.6061703,73.4959861,30.2150165,28.9900834,55.5303006,51.0388793,69.8211868,71.454431,79.6206516,0,0,108.202424,79.2123406,129.434598,40.8311034,0,135.967574,73.9042972,52.2638124,0,0,0,0,41.7491343,37.4969078,69.5818905,28.6058879,27.4461903,52.5729834,48.3207569,66.1027957,67.6490601,75.3803814,0,0,102.440005,74.9938145,122.54144,38.6566053,0,128.726497,69.9684563,49.4804556,0,0,0,0,0
,,,,,,,,39,41.655616,37.4129144,69.4260267,28.541811,27.3847105,52.4552202,48.2125186,65.9547254,67.497526,75.2115289,0,0,102.210539,74.8258288,122.266947,38.5700148,0,128.438149,69.8117269,49.369619,0,0,0,0,43.6895955,39.2397293,72.8159924,29.9354636,28.7218637,55.0165276,50.5666614,69.1751928,70.793326,78.8839918,0,0,107.201322,78.4794585,128.237053,40.4533291,0,134.709586,73.2205257,51.7802613,0,0,0,0,41.6556162,37.4129147,69.426027,28.5418107,27.3847109,52.4552199,48.2125184,65.9547254,67.4975262,75.2115294,0,0,102.210539,74.8258283,122.266947,38.5700145,0,128.438149,69.8117269,49.3696193,0,0,0,0,0
,,,,,,,,40,41.7357744,37.4849085,69.559624,28.5967343,27.4374072,52.5561603,48.3052944,66.0816428,67.6274122,75.3562593,0,0,102.407224,74.969817,122.502227,38.6442355,0,128.685304,69.9460663,49.4646215,0,0,0,0,43.4685975,39.0412404,72.4476625,29.784039,28.576578,54.7382339,50.3108768,68.8252794,70.4352275,78.4849677,0,0,106.659059,78.0824807,127.588383,40.2487014,0,134.028176,72.8501495,51.5183378,0,0,0,0,41.7357746,37.4849088,69.5596243,28.596734,27.4374076,52.5561601,48.3052943,66.0816428,67.6274125,75.3562597,0,0,102.407224,74.9698165,122.502227,38.6442352,0,128.685304,69.9460664,49.4646218,0,0,0,0,0
,,,,,,,,41,44.0737259,39.5847353,73.4562098,30.198664,28.9743939,55.5002474,51.0112568,69.7833993,71.4157595,79.5775606,0,0,108.143864,79.1694706,129.364547,40.8090054,0,135.893988,73.8642998,52.235527,0,0,0,0,46.0695734,41.3773021,76.7826224,31.5661892,30.2864788,58.0135369,53.3212655,72.9434912,74.6497717,83.1811742,0,0,113.041083,82.7546041,135.222729,42.6570124,0,142.047851,77.2091925,54.6009759,0,0,0,0,44.0737261,39.5847356,73.4562101,30.1986637,28.9743942,55.5002471,51.0112567,69.7833993,71.4157598,79.577561,0,0,108.143864,79.16947,129.364547,40.8090051,0,135.893988,73.8642999,52.2355273,0,0,0,0,0
,,,,,,,,42,47.9480455,43.0644483,79.9134092,32.8532905,31.5214003,60.3790203,55.4954231,75.9177388,77.6935923,86.57286,0,0,117.650297,86.1288966,140.736393,44.3963385,0,147.839807,80.3573726,56.8273132,0,0,0,0,52.5465135,47.1945538,87.5775224,36.0040926,34.5444672,66.1696836,60.8177239,83.1986463,85.1448135,94.8756493,0,0,128.933575,94.3891075,154.233748,48.6541791,0,162.018417,88.0640642,62.2773493,0,0,0,0,47.9480457,43.0644487,79.9134096,32.8532901,31.5214007,60.37902,55.4954229,75.9177388,77.6935926,86.5728605,0,0,117.650297,86.1288961,140.736393,44.3963381,0,147.839807,80.3573727,56.8273136,0,0,0,0,0
,,,,,,,,43,47.6006927,42.752474,79.3344879,32.6152895,31.293048,59.941613,55.0933943,75.3677635,77.1307521,85.9456952,0,0,116.797996,85.504948,139.716848,44.0747155,0,146.768803,79.775235,56.4156358,0,0,0,0,53.141508,47.728947,88.5691799,36.411774,34.935621,66.918936,61.506375,84.1407209,86.1089249,95.9499449,0,0,130.393515,95.4578939,155.980167,49.2051,0,163.852983,89.0612309,62.982528,0,0,0,0,47.6006929,42.7524744,79.3344882,32.6152891,31.2930484,59.9416127,55.0933942,75.3677635,77.1307524,85.9456956,0,0,116.797996,85.5049475,139.716848,44.0747151,0,146.768802,79.7752351,56.4156362,0,0,0,0,0
,,,,,,,,44,46.3448788,41.6245671,77.2414647,31.7548244,30.4674666,58.3602177,53.639906,73.3793914,75.0958684,83.6782534,0,0,113.716601,83.2491341,136.030802,42.9119248,0,142.89671,77.6705839,54.9272638,0,0,0,0,52.9545097,47.5609948,88.2575161,36.2836455,34.8126869,66.6834566,61.2899418,83.8446403,85.8059185,95.6123091,0,0,129.934677,95.1219896,155.431292,49.0319534,0,163.276405,88.7478357,62.7609004,0,0,0,0,46.344879,41.6245674,77.241465,31.754824,30.467467,58.3602174,53.6399059,73.3793914,75.0958687,83.6782538,0,0,113.716601,83.2491336,136.030801,42.9119244,0,142.896709,77.670584,54.9272641,0,0,0,0,0
,,,,,,,,45,44.5680356,40.0286987,74.2800594,30.5373577,29.2993568,56.1227115,51.5833746,70.5660564,72.2167244,80.4700643,0,0,109.356754,80.0573973,130.815438,41.2666997,0,137.41811,74.6927264,52.8213756,0,0,0,0,51.4925232,46.2479144,85.820872,35.2819141,33.8515662,64.8424367,59.5978278,81.5298284,83.4369589,92.9726114,0,0,126.347395,92.4958288,151.140091,47.6782623,0,158.768613,86.2976547,61.0281757,0,0,0,0,44.5680358,40.028699,74.2800597,30.5373574,29.2993571,56.1227112,51.5833744,70.5660564,72.2167247,80.4700648,0,0,109.356754,80.0573968,130.815438,41.2666993,0,137.41811,74.6927265,52.8213759,0,0,0,0,0
,,,,,,,,46,41.4819396,37.2569273,69.1365661,28.4228105,27.2705344,52.2365166,48.0115042,65.6797378,67.2161059,74.8979466,0,0,101.784389,74.5138545,121.757175,38.4092034,0,127.902647,69.5206581,49.1637803,0,0,0,0,48.6535495,43.6980954,81.0892492,33.3366913,31.9852038,61.2674327,56.3119786,77.0347867,78.83677,87.8466866,0,0,119.381395,87.3961908,142.807178,45.0495829,0,150.015111,81.539745,57.6634661,0,0,0,0,41.4819398,37.2569276,69.1365664,28.4228102,27.2705347,52.2365163,48.0115041,65.6797378,67.2161061,74.897947,0,0,101.784389,74.5138541,121.757175,38.409203,0,127.902647,69.5206582,49.1637806,0,0,0,0,0
,,,,,,,,47,38.2488867,34.3531668,63.7481445,26.2075705,25.1451014,48.1652647,44.2695448,60.5607373,61.9773627,69.0604899,0,0,93.8514349,68.7063335,112.267566,35.4156358,0,117.934067,64.1023008,45.3320139,0,0,0,0,45.7295766,41.0719345,76.215961,31.3332284,30.0629624,57.5853927,52.9277507,72.4051629,74.0988509,82.567291,0,0,112.206831,82.143869,134.224776,42.3422005,0,140.999528,76.639383,54.1980167,0,0,0,0,38.2488869,34.353167,63.7481448,26.2075702,25.1451017,48.1652645,44.2695447,60.5607373,61.9773629,69.0604902,0,0,93.8514348,68.7063331,112.267565,35.4156355,0,117.934067,64.1023009,45.3320142,0,0,0,0,0
,,,,,,,,48,36.5254824,32.8052944,60.8758041,25.0267195,24.0121227,45.995052,42.2748639,57.8320139,59.1848095,65.9487877,0,0,89.6227115,65.6105888,107.209055,33.8198911,0,112.620238,61.214003,43.2894607,0,0,0,0,43.0436015,38.6595309,71.7393358,29.492838,28.2971824,54.2030537,49.8189832,68.152369,69.7465764,77.7176137,0,0,105.616244,77.3190619,126.340941,39.8551865,0,132.717771,72.1378876,51.0146388,0,0,0,0,36.5254826,32.8052947,60.8758043,25.0267192,24.012123,45.9950517,42.2748638,57.8320139,59.1848097,65.9487881,0,0,89.6227114,65.6105884,107.209055,33.8198909,0,112.620237,61.214003,43.289461,0,0,0,0,0
,,,,,,,,49,35.9510144,32.289337,59.9183573,24.6331024,23.6344631,45.2716477,41.6099703,56.9224394,58.2539584,64.9115537,0,0,88.2131371,64.5786739,105.522885,33.2879763,0,110.848961,60.251237,42.6086096,0,0,0,0,41.6666142,37.4227924,69.444357,28.5493468,27.3919408,52.4690697,48.2252479,65.9721391,67.5153471,75.2313867,0,0,102.237526,74.8455847,122.299229,38.5801983,0,128.47206,69.830159,49.3826538,0,0,0,0,35.9510145,32.2893372,59.9183575,24.6331022,23.6344634,45.2716475,41.6099702,56.9224394,58.2539587,64.911554,0,0,88.2131369,64.5786735,105.522885,33.287976,0,110.848961,60.2512371,42.6086099,0,0,0,0,0
,,,,,,,,50,35.3498268,31.7493815,58.916378,24.2211776,23.239238,44.5145967,40.9141514,55.9705591,57.279812,63.8260762,0,0,86.738001,63.498763,103.758288,32.7313211,0,108.995299,59.2436912,41.8960911,0,0,0,0,41.1736188,36.9800095,68.622698,28.2115536,27.067842,51.8482607,47.6546514,65.1915631,66.7165119,74.3412561,0,0,101.027861,73.9600189,120.852196,38.1237211,0,126.951991,69.0039352,48.798363,0,0,0,0,35.349827,31.7493818,58.9163783,24.2211774,23.2392383,44.5145965,40.9141513,55.9705591,57.2798122,63.8260766,0,0,86.7380009,63.4987626,103.758288,32.7313209,0,108.995299,59.2436913,41.8960913,0,0,0,0,0
,,,,,,,,51,35.6571005,32.0253587,59.4285008,24.431717,23.441242,44.9015339,41.2697922,56.4570757,57.7777091,64.3808758,0,0,87.4919594,64.0507175,104.660193,33.0158338,0,109.942726,59.7586591,42.2602672,0,0,0,0,40.7996222,36.6441052,67.9993704,27.9552967,26.8219739,51.3773021,47.221785,64.5994019,66.110499,73.6659846,0,0,100.110184,73.2882103,119.754447,37.777428,0,125.798835,68.3771447,48.3551078,0,0,0,0,35.6571006,32.025359,59.428501,24.4317167,23.4412422,44.9015337,41.2697921,56.4570757,57.7777093,64.3808762,0,0,87.4919593,64.0507171,104.660193,33.0158335,0,109.942726,59.7586592,42.2602675,0,0,0,0,0
,,,,,,,,52,36.7926769,33.0452746,61.3211282,25.2097971,24.1877783,46.3315191,42.5841168,58.2550717,59.6177635,66.4312222,0,0,90.2783276,66.0905492,107.99332,34.0672934,0,113.444087,61.6618011,43.6061356,0,0,0,0,40.9526208,36.7815205,68.254368,28.0601291,26.9225563,51.5699669,47.3988667,64.8416496,66.3584133,73.942232,0,0,100.485597,73.5630411,120.203526,37.9190933,0,126.270581,68.6335589,48.5364395,0,0,0,0,36.792677,33.0452749,61.3211284,25.2097969,24.1877786,46.3315188,42.5841167,58.2550717,59.6177637,66.4312225,0,0,90.2783274,66.0905488,107.99332,34.0672931,0,113.444087,61.6618012,43.6061359,0,0,0,0,0
,,,,,,,,53,39.7718951,35.7210539,66.2864919,27.2511133,26.1463385,50.0831272,46.032286,62.9721673,64.4452004,71.8103662,0,0,97.5884463,71.4421079,116.737877,36.8258288,0,122.63001,66.6547501,47.1370609,0,0,0,0,41.7686133,37.5144026,69.6143554,28.619235,27.4589958,52.597513,48.3433024,66.1336376,67.6806233,75.4155517,0,0,102.487801,75.0288053,122.598615,38.6746419,0,128.786558,70.0011018,49.5035416,0,0,0,0,39.7718953,35.7210542,66.2864921,27.251113,26.1463388,50.0831269,46.0322859,62.9721673,64.4452007,71.8103666,0,0,97.5884462,71.4421074,116.737877,36.8258285,0,122.63001,66.6547502,47.1370612,0,0,0,0,0
,,,,,,,,54,44.5680356,40.0286987,74.2800594,30.5373577,29.2993568,56.1227115,51.5833746,70.5660564,72.2167244,80.4700643,0,0,109.356754,80.0573973,130.815438,41.2666997,0,137.41811,74.6927264,52.8213756,0,0,0,0,44.1315914,39.6367071,73.5526523,30.2383126,29.0124351,55.5731151,51.0782308,69.8750197,71.509523,79.68204,0,0,108.285849,79.2734141,129.534393,40.8625846,0,136.072407,73.9612781,52.3041083,0,0,0,0,44.5680358,40.028699,74.2800597,30.5373574,29.2993571,56.1227112,51.5833744,70.5660564,72.2167247,80.4700648,0,0,109.356754,80.0573968,130.815438,41.2666993,0,137.41811,74.6927265,52.8213759,0,0,0,0,0
,,,,,,,,55,46.6788719,41.9245423,77.7981198,31.9836715,30.6870361,58.7808016,54.0264721,73.9082138,75.6370609,84.2812964,0,0,114.536121,83.8490846,137.011133,43.2211777,0,143.926522,78.2303315,55.3231074,0,0,0,0,47.3615615,42.5376987,78.9359358,32.4514403,31.1358413,59.6404848,54.8166221,74.989139,76.7432709,85.5139304,0,0,116.211239,85.0753974,139.014954,43.8532977,0,146.031481,79.3744687,56.132221,0,0,0,0,46.6788721,41.9245427,77.7981201,31.9836711,30.6870365,58.7808013,54.0264719,73.9082138,75.6370612,84.2812969,0,0,114.536121,83.8490841,137.011133,43.2211773,0,143.926521,78.2303316,55.3231078,0,0,0,0,0
,,,,,,,,56,45.610094,40.9646215,76.0168234,31.2513607,29.9844137,57.4349332,52.7894607,72.2159822,73.9052449,82.3515586,0,0,111.913657,81.9292429,133.874072,42.2315685,0,140.631123,76.439139,54.0564077,0,0,0,0,46.3245711,41.6063277,77.2076185,31.7409098,30.4541162,58.3346451,53.6164017,73.3472375,75.0629624,83.6415867,0,0,113.666772,83.2126555,135.971195,42.8931214,0,142.834094,77.6365497,54.9031954,0,0,0,0,45.6100942,40.9646218,76.0168237,31.2513604,29.984414,57.4349329,52.7894605,72.2159822,73.9052452,82.3515591,0,0,111.913656,81.9292424,133.874072,42.2315682,0,140.631123,76.4391391,54.0564081,0,0,0,0,0
,,,,,,,,57,44.1405245,39.6447303,73.5675408,30.2444334,29.0183078,55.5843642,51.08857,69.8891638,71.523998,79.6981692,0,0,108.307768,79.2894606,129.560614,40.870856,0,136.099951,73.9762494,52.3146957,0,0,0,0,46.0355737,41.3467653,76.7259562,31.5428931,30.2641272,57.9707225,53.281914,72.8896584,74.5946797,83.1197859,0,0,112.957658,82.6935306,135.122934,42.6255312,0,141.943019,77.1522115,54.56068,0,0,0,0,44.1405247,39.6447307,73.5675411,30.2444331,29.0183081,55.5843639,51.0885699,69.8891638,71.5239983,79.6981696,0,0,108.307768,79.2894601,129.560613,40.8708557,0,136.09995,73.9762494,52.314696,0,0,0,0,0
,,,,,,,,58,43.5526967,39.1167739,72.5878278,29.8416626,28.6318654,54.8441366,50.4082138,68.9584364,70.5714993,78.6368135,0,0,106.865413,78.2335478,127.83523,40.326571,0,134.287482,72.9910935,51.6180109,0,0,0,0,45.6275775,40.9803243,76.0459626,31.2633402,29.9959075,57.4569495,52.8096962,72.2436644,73.9335747,82.3831261,0,0,111.956556,81.9606486,133.92539,42.247757,0,140.685031,76.4684401,54.0771289,0,0,0,0,43.5526969,39.1167742,72.5878281,29.8416622,28.6318658,54.8441363,50.4082136,68.9584364,70.5714995,78.6368139,0,0,106.865413,78.2335473,127.83523,40.3265707,0,134.287481,72.9910936,51.6180113,0,0,0,0,0
,,,,,,,,59,43.1652647,38.7688026,71.9421079,29.5761999,28.3771648,54.3562593,49.9597972,68.3450025,69.943716,77.9372836,0,0,105.91477,77.5376052,126.698046,39.9678377,0,133.0929,72.3417863,51.1588323,0,0,0,0,45.2025815,40.5986148,75.3376358,30.9721392,29.7165119,56.9217693,52.3178026,71.570754,73.2449237,81.6157721,0,0,110.913742,81.1972297,132.677948,41.8542421,0,139.374626,75.7561782,53.5734299,0,0,0,0,43.1652649,38.7688029,71.9421082,29.5761996,28.3771651,54.356259,49.959797,68.3450025,69.9437163,77.937284,0,0,105.91477,77.5376047,126.698045,39.9678374,0,133.092899,72.3417864,51.1588326,0,0,0,0,0
,,,,,,,,60,42.6843147,38.3368382,71.1405245,29.2466601,28.0609847,53.7506185,49.403142,67.5834983,69.1643988,77.0689016,0,0,104.734661,76.6736764,125.286368,39.5225136,0,131.60997,71.5357496,50.5888174,0,0,0,0,44.6585865,40.1100268,74.4309775,30.5994019,29.3588856,56.2367386,51.6881788,70.7094286,72.3634503,80.633559,0,0,109.578939,80.2200535,131.081222,41.3505431,0,137.697308,74.8444829,52.9286951,0,0,0,0,42.6843149,38.3368385,71.1405248,29.2466598,28.060985,53.7506182,49.4031419,67.5834983,69.1643991,77.068902,0,0,104.734661,76.6736759,125.286368,39.5225133,0,131.60997,71.5357497,50.5888178,0,0,0,0,0
,,,,,,,,61,42.3236022,38.0128649,70.539337,28.9995052,27.8238496,53.2963879,48.9856507,67.0123701,68.5799109,76.417615,0,0,103.849579,76.0257298,124.22761,39.1885205,0,130.497773,70.9312222,50.1613063,0,0,0,0,44.3185897,39.8046592,73.8643161,30.3664411,29.1353691,55.8085944,51.294664,70.1711003,71.8125295,80.0196758,0,0,108.744688,79.6093185,130.083268,41.0357312,0,136.648985,74.2746734,52.5257359,0,0,0,0,42.3236023,38.0128652,70.5393372,28.9995049,27.8238499,53.2963876,48.9856505,67.0123701,68.5799112,76.4176154,0,0,103.849579,76.0257293,124.22761,39.1885202,0,130.497773,70.9312222,50.1613066,0,0,0,0,0
,,,,,,,,62,42.0697675,37.7848837,70.1162791,28.8255814,27.6569768,52.9767442,48.6918605,66.6104651,68.1686047,75.9593024,0,0,103.226744,75.5697675,123.482558,38.9534884,0,129.715116,70.505814,49.8604651,0,0,0,0,43.7575948,39.3008028,72.9293247,29.9820557,28.766567,55.1021565,50.6453644,69.2828585,70.9035101,79.0067684,0,0,107.368173,78.6016055,128.436644,40.5162915,0,134.919251,73.3344876,51.8608531,0,0,0,0,42.0697676,37.7848841,70.1162794,28.8255811,27.6569771,52.9767439,48.6918604,66.6104651,68.1686049,75.9593028,0,0,103.226744,75.569767,123.482558,38.9534881,0,129.715116,70.5058141,49.8604655,0,0,0,0,0
,,,,,,,,63,41.7892132,37.5329045,69.6486887,28.6333498,27.4725383,52.6234537,48.367145,66.1662543,67.7140029,75.4527461,0,0,102.538347,75.065809,122.65908,38.693716,0,128.850074,70.0356259,49.5279564,0,0,0,0,43.5705966,39.1328506,72.617661,29.8539273,28.6436329,54.8666772,50.4289312,68.9867779,70.6005037,78.6691327,0,0,106.909334,78.2657013,127.88777,40.343145,0,134.342673,73.0210924,51.6392256,0,0,0,0,41.7892134,37.5329048,69.648689,28.6333495,27.4725387,52.6234534,48.3671448,66.1662543,67.7140032,75.4527465,0,0,102.538347,75.0658085,122.659079,38.6937156,0,128.850074,70.035626,49.5279568,0,0,0,0,0
,,,,,,,,64,41.6823355,37.4369124,69.4705592,28.5601188,27.4022761,52.4888669,48.2434439,65.9970312,67.5408214,75.2597724,0,0,102.276101,74.8738249,122.345374,38.5947551,0,128.520534,69.8565067,49.4012865,0,0,0,0,43.2815992,38.8732882,72.1359987,29.6559106,28.4536439,54.5027546,50.0944436,68.5291988,70.132221,78.1473319,0,0,106.20022,77.7465764,127.039509,40.0755548,0,133.451598,72.5367543,51.2967102,0,0,0,0,41.6823357,37.4369127,69.4705595,28.5601185,27.4022764,52.4888667,48.2434437,65.9970312,67.5408217,75.2597728,0,0,102.276101,74.8738244,122.345373,38.5947548,0,128.520534,69.8565068,49.4012868,0,0,0,0,0
,,,,,,,,65,43.2587828,38.8527956,72.0979713,29.6402771,28.4386442,54.4740228,50.0680356,68.4930727,70.0952499,78.1061356,0,0,106.144236,77.7055913,126.972538,40.0544285,0,133.381247,72.4985156,51.2696685,0,0,0,0,41.1226192,36.9342043,68.5376987,28.1766095,27.0343145,51.7840391,47.5956241,65.1108138,66.6338738,74.2491736,0,0,100.902723,73.8684086,120.702503,38.0764993,0,126.794743,68.9184637,48.7379191,0,0,0,0,43.258783,38.852796,72.0979716,29.6402768,28.4386446,54.4740225,50.0680355,68.4930727,70.0952501,78.106136,0,0,106.144235,77.7055908,126.972538,40.0544282,0,133.381247,72.4985157,51.2696688,0,0,0,0,0
,,,,,,,,66,46.7723899,42.0085354,77.9539832,32.0477486,30.7485156,58.8985651,54.1347105,74.056284,75.7885947,84.4501484,0,0,114.765586,84.0170707,137.285626,43.3077684,0,144.214869,78.3870608,55.4339436,0,0,0,0,51.3225248,46.0952306,85.5375413,35.1654337,33.739808,64.6283645,59.4010704,81.2606642,83.1614985,92.6656698,0,0,125.930269,92.1904612,150.641114,47.5208563,0,158.244451,86.0127499,60.826696,0,0,0,0,46.7723901,42.0085357,77.9539835,32.0477483,30.748516,58.8985648,54.1347104,74.056284,75.788595,84.4501489,0,0,114.765586,84.0170702,137.285626,43.3077681,0,144.214869,78.3870609,55.433944,0,0,0,0,0
,,,,,,,,67,45.7169718,41.0606136,76.194953,31.3245918,30.0546759,57.56952,52.9131618,72.3852053,74.0784265,82.5445324,0,0,112.175903,82.1212271,134.187778,42.3305294,0,140.960663,76.6182583,54.1830777,0,0,0,0,51.5605226,46.3089879,85.9342043,35.3285062,33.8962695,64.9280655,59.6765308,81.6374941,83.5471431,93.095388,0,0,126.514245,92.6179758,151.339682,47.7412246,0,158.978278,86.4116166,61.1087675,0,0,0,0,45.716972,41.0606139,76.1949533,31.3245915,30.0546763,57.5695197,52.9131617,72.3852053,74.0784268,82.5445329,0,0,112.175903,82.1212266,134.187778,42.3305291,0,140.960663,76.6182584,54.183078,0,0,0,0,0
,,,,,,,,68,44.2073231,39.7047254,73.6788719,30.2902029,29.0622217,55.668481,51.1658833,69.9949283,71.6322365,79.8187779,0,0,108.471673,79.4094508,129.75668,40.9327066,0,136.305913,74.0881989,52.3938644,0,0,0,0,50.8295293,45.6524477,84.7158822,34.8276405,33.4157091,64.0075555,58.8304738,80.4800881,82.3626633,91.7755391,0,0,124.720604,91.3048953,149.194082,47.064379,0,156.724382,85.186526,60.2424051,0,0,0,0,44.2073233,39.7047257,73.6788722,30.2902026,29.062222,55.6684807,51.1658831,69.9949283,71.6322368,79.8187783,0,0,108.471672,79.4094503,129.75668,40.9327063,0,136.305913,74.088199,52.3938648,0,0,0,0,0
,,,,,,,,69,43.1919842,38.7928006,71.9866403,29.5945077,28.3947303,54.389906,49.9907224,68.3873083,69.9870114,77.985527,0,0,105.980332,77.5856012,126.776472,39.9925779,0,133.175285,72.3865661,51.1904998,0,0,0,0,49.5885409,44.5378562,82.6475681,33.9773336,32.5998741,62.4448292,57.3941445,78.5151897,80.3518023,89.5348655,0,0,121.675586,89.0757123,145.551551,45.9153156,0,152.898001,83.1067213,58.771604,0,0,0,0,43.1919843,38.7928009,71.9866406,29.5945074,28.3947307,54.3899057,49.9907223,68.3873083,69.9870116,77.9855274,0,0,105.980331,77.5856007,126.776472,39.9925776,0,133.175284,72.3865661,51.1905001,0,0,0,0,0
,,,,,,,,70,41.1345869,36.944953,68.5576448,28.1848095,27.0421821,51.7991094,47.6094755,65.1297625,66.6532657,74.2707818,0,0,100.932088,73.889906,120.73763,38.0875804,0,126.831643,68.9385206,48.7521029,0,0,0,0,47.9225563,43.0415552,79.8709271,32.8358256,31.5046435,60.3469227,55.4659216,75.8773808,77.6522903,86.5268377,0,0,117.587754,86.0831104,140.661577,44.3727373,0,147.761215,80.3146545,56.7971037,0,0,0,0,41.134587,36.9449533,68.557645,28.1848092,27.0421824,51.7991091,47.6094754,65.1297625,66.653266,74.2707822,0,0,100.932088,73.8899055,120.73763,38.0875801,0,126.831643,68.9385206,48.7521033,0,0,0,0,0
,,,,,,,,71,38.4492826,34.5331519,64.0821376,26.3448788,25.2768432,48.4176151,44.5014844,60.8780307,62.3020782,69.4223157,0,0,94.343147,69.0663038,112.855765,35.6011875,0,118.551955,64.4381495,45.5695201,0,0,0,0,45.9165749,41.2398867,76.5276248,31.4613568,30.1858964,57.820872,53.1441839,72.7012435,74.4018574,82.9049268,0,0,112.66567,82.4797734,134.77365,42.5153471,0,141.576106,76.9527782,54.4196443,0,0,0,0,38.4492827,34.5331522,64.0821379,26.3448785,25.2768435,48.4176148,44.5014843,60.8780307,62.3020784,69.4223161,0,0,94.3431469,69.0663034,112.855764,35.6011872,0,118.551954,64.4381495,45.5695204,0,0,0,0,0
,,,,,,,,72,36.6590797,32.9252845,61.0984661,25.1182583,24.0999505,46.1632855,42.4294904,58.0435428,59.4012865,66.190005,0,0,89.9505195,65.850569,107.601188,33.9435923,0,113.032162,61.437902,43.4477981,0,0,0,0,43.6045963,39.1633874,72.6743271,29.8772234,28.6659846,54.9094916,50.4682827,69.0406108,70.6555958,78.730521,0,0,106.992759,78.3267748,127.987565,40.3746262,0,134.447505,73.0780734,51.6795215,0,0,0,0,36.6590798,32.9252848,61.0984664,25.118258,24.0999508,46.1632853,42.4294902,58.0435428,59.4012867,66.1900053,0,0,89.9505194,65.8505686,107.601187,33.943592,0,113.032162,61.4379021,43.4477984,0,0,0,0,0
