Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,
,,,,,,,,104,43.40573992,38.98478508,72.34289986,29.7409695,28.53525517,54.65907938,50.23812455,68.72575458,70.33337483,78.37147494,0,0,106.5048242,77.96956902,127.403884,40.19049941,0,133.8343639,72.74480464,51.44384003,0,0,0,0,0,
,,,,,,,,105,42.75111349,38.39683357,71.25185581,29.29242917,28.1048989,53.834735,49.48045508,67.68926274,69.27263756,77.18951056,0,0,104.8985649,76.79366601,125.4824342,39.58436384,0,131.8159324,71.64769924,50.66798648,0,0,0,0,0,
,,,,,,,,106,41.98960927,37.71288996,69.98268212,28.77065778,27.60428039,52.87580378,48.59908447,66.48354774,68.0387187,75.81457239,0,0,103.0300592,75.42577882,123.2472784,38.87926735,0,129.4679611,70.37147459,49.76546297,0,0,0,0,0,
,,,,,,,,107,40.73379531,36.58498297,67.88965885,27.91019267,26.77869898,51.29440843,47.1455961,64.49517564,66.00383496,73.54713051,0,0,99.94866385,73.16996487,119.5612318,37.71647666,0,125.5958681,68.26682341,48.27709086,0,0,0,0,0,
,,,,,,,,108,39.93221196,35.86504237,66.55368659,27.36095963,26.25173214,50.28500718,46.21783759,63.226002,64.70497305,72.09982723,0,0,97.98181582,71.73008368,117.2084363,36.97426986,0,123.1243194,66.92342909,47.32706614,0,0,0,0,0,
,,,,,,,,109,39.09054938,35.10910468,65.15091564,26.78426492,25.69841693,49.2251358,45.2436911,61.8933696,63.34116795,70.5801587,0,0,95.91662526,70.21820833,114.7380008,36.19495267,0,120.5291932,65.51286497,46.32954013,0,0,0,0,0,
,,,,,,,,110,38.47600214,34.55715021,64.12667023,26.36318625,25.29440901,48.4512615,44.53240957,60.92033646,62.3453738,69.4705595,0,0,94.40870841,69.1142994,112.9341908,35.62592745,0,118.6343392,64.48292931,45.60118783,0,0,0,0,0,
,,,,,,,,111,38.48936185,34.56914921,64.14893641,26.37234013,25.30319178,48.46808484,44.5478722,60.94148934,62.36702149,69.4946812,0,0,94.44148919,69.1382974,112.973404,35.63829756,0,118.6755316,64.5053192,45.61702156,0,0,0,0,0,
,,,,,,,,112,38.80999521,34.85712547,64.68332534,26.59203335,25.51397853,48.87184536,44.91897562,61.44915882,62.88656628,70.07360254,0,0,95.22822844,69.71424991,113.9145223,35.93518029,0,119.6641511,65.04267695,45.99703147,0,0,0,0,0,
,,,,,,,,113,41.88273149,37.61689788,69.80455248,28.6974267,27.53401814,52.74121694,48.47538333,66.31432458,67.8655371,75.62159861,0,0,102.7678128,75.23379465,122.9335723,38.78030644,0,129.1384213,70.19235533,49.638793,0,0,0,0,0,
,,,,,,,,114,46.22464145,41.51657628,77.04106908,31.67243904,30.38842193,58.20880721,53.50074204,73.18901532,74.90103935,83.46115827,0,0,113.4215733,83.03315135,135.677882,42.80059339,0,142.5259769,77.46907478,54.78476037,0,0,0,0,0,
,,,,,,,,115,46.10440395,41.4085852,76.84067325,31.59005408,30.30937691,58.05739702,53.36157827,72.99863928,74.70621007,83.24406279,0,0,113.1265461,82.81716918,135.3249627,42.68926237,0,142.1552446,77.26756564,54.64225667,0,0,0,0,0,
,,,,,,,,116,45.16922334,40.56865446,75.2820389,30.9492822,29.69458224,56.8797622,52.27919332,71.51793666,73.19087112,81.55554224,0,0,110.83189,81.13730773,132.5800344,41.82335442,0,139.2717711,75.70027222,53.53389446,0,0,0,0,0,
,,,,,,,,117,43.20534406,38.80479991,72.00890676,29.60366123,28.40351344,54.40672905,50.0061849,68.40846114,70.00865932,78.00964909,0,0,106.0131121,77.60959869,126.8156851,40.0049477,0,133.2164767,72.40895602,51.20633382,0,0,0,0,0,
,,,,,,,,118,40.18604667,36.09302354,66.97674445,27.53488342,26.41860496,50.60465089,46.51162776,63.62790696,65.11627929,72.55813991,0,0,98.60465099,72.18604603,117.9534882,37.209302,0,123.9069764,67.34883727,47.62790728,0,0,0,0,0,
,,,,,,,,119,37.42058403,33.60922838,62.36764004,25.64002941,24.60056932,47.12221648,43.31086084,59.24925779,60.63520557,67.56494346,0,0,91.8190251,67.21845578,109.8363432,34.64868847,0,115.3801333,62.71412674,44.35032192,0,0,0,0,0,
,,,,,,,,120,36.40524508,32.69730359,60.67540847,24.94433422,23.93307797,45.84364153,42.13570003,57.6416378,58.98998043,65.73169259,0,0,89.32768418,65.39460621,106.8561354,33.70855983,0,112.2495049,61.01249388,43.14695724,0,0,0,0,0,
,,,,,,,,121,36.05789228,32.38532931,60.09648714,24.70633323,23.70472567,45.40623431,41.73367133,57.09166255,58.42714025,65.10452782,0,0,88.47538334,64.77065768,105.8365906,33.38693688,0,111.1785005,60.43035633,42.73527985,0,0,0,0,0,
,,,,,,,,122,36.11133117,32.43332535,60.18555196,24.74294877,23.73985679,45.47352772,41.7955219,57.17627412,58.51373104,65.2010147,0,0,88.60650654,64.86664975,105.9934437,33.43641733,0,111.3432704,60.51991595,42.79861483,0,0,0,0,0,
,,,,,,,,123,36.7659576,33.02127687,61.276596,25.19148909,24.17021306,46.2978721,42.55319137,58.21276596,59.57446831,66.38297908,0,0,90.21276583,66.04255277,107.9148935,34.0425529,0,113.3617019,61.61702135,43.57446838,0,0,0,0,0,
,,,,,,,,124,38.34240492,34.43716012,63.9040082,26.27164742,25.20658121,48.28302797,44.37778317,60.70880754,62.12889684,69.2293423,0,0,94.08090043,68.87431922,112.5420582,35.50222633,0,118.2224144,64.25903027,45.44285039,0,0,0,0,0,
,,,,,,,,125,42.80455238,38.44482961,71.34092063,29.32904471,28.14003003,53.90202842,49.54230565,67.77387432,69.35922836,77.28599745,0,0,105.0296881,76.88965809,125.6392873,39.63384429,0,131.9807023,71.73725886,50.73132147,0,0,0,0,0,
,,,,,,,,126,49.28401802,44.26434969,82.14003003,33.76867851,32.39967876,62.06135544,57.04168712,78.0330282,79.85836249,88.98503264,0,0,120.9283769,88.52869809,144.6577187,45.63334944,0,151.9590546,82.59636327,58.41068816,0,0,0,0,0,
,,,,,,,,127,51.95596262,46.6641518,86.59327103,35.59945534,34.15623495,65.42602639,60.13421558,82.26360714,84.18790236,93.80937707,0,0,127.4845372,93.32830224,152.5003709,48.10737219,0,160.1975504,87.0743445,61.57743733,0,0,0,0,0,
,,,,,,,,128,49.21721941,44.20435465,82.02869902,33.72290909,32.35576486,61.97723868,56.96437392,77.92726374,79.75012401,88.86442404,0,0,120.7644729,88.408708,144.4616524,45.57149888,0,151.7530922,82.48441376,58.33151944,0,0,0,0,0,
,,,,,,,,129,46.26472063,41.55257332,77.10786771,31.6999007,30.41477028,58.25927728,53.54712998,73.25247402,74.96598246,83.53352346,0,0,113.5199157,83.10514543,135.7955218,42.83770374,0,142.6495543,77.53624452,54.83226162,0,0,0,0,0,
,,,,,,,,130,44.80851084,40.2446812,74.68085141,30.70212734,29.45744717,56.42553165,51.861702,70.94680854,72.60638328,80.90425579,0,0,109.9468084,80.48936122,131.5212764,41.48936137,0,138.1595742,75.09574479,53.10638335,0,0,0,0,0,
,,,,,,,,131,43.69965381,39.2487633,72.83275635,29.94235494,28.72847634,55.02919317,50.57830267,69.19111824,70.80962419,78.9021528,0,0,107.2260018,78.49752545,128.2665757,40.4626419,0,134.7405984,73.23738255,51.79218242,0,0,0,0,0,
,,,,,,,,132,42.83127181,38.46882761,71.38545301,29.34735247,28.15759557,53.93567511,49.57323091,67.81618008,69.40252373,77.33424086,0,0,105.0952497,76.9376541,125.7177138,39.65858451,0,132.0630872,71.78203864,50.76298893,0,0,0,0,0,
,,,,,,,,133,41.97624956,37.70089096,69.96041593,28.7615039,27.59549761,52.85898044,48.58362184,66.46239486,68.01707102,75.79045069,0,0,102.9972784,75.40178082,123.2080651,38.86689725,0,129.4267686,70.3490847,49.74962923,0,0,0,0,0,
,,,,,,,,134,41.30826342,37.10094044,68.8471057,28.3038097,27.15635857,52.01781271,47.81048973,65.40475014,66.93468606,74.5843646,0,0,101.3582384,74.2018798,121.2474021,38.24839157,0,127.3671447,69.22958941,48.95794195,0,0,0,0,0,
,,,,,,,,135,41.18802592,36.99294936,68.64670986,28.22142474,27.07731355,51.86640253,47.67132596,65.2143741,66.73985678,74.36726911,0,0,101.0632112,73.98589763,120.8944828,38.13706055,0,126.9964124,69.02808026,48.81543825,0,0,0,0,0,
,,,,,,,,136,41.42850092,37.20893153,69.04750153,28.38619465,27.23540359,52.16922289,47.94965351,65.59512618,67.12951535,74.80146008,0,0,101.6532656,74.41786197,121.6003214,38.35972259,0,127.737877,69.43109855,49.10044565,0,0,0,0,0,
,,,,,,,,137,44.32756081,39.81271681,73.87926801,30.37258751,29.14126705,55.81989087,51.30504687,70.18530432,71.82706609,80.03587378,0,0,108.7666995,79.62543246,130.109599,41.04403727,0,136.6766449,74.28970816,52.53636849,0,0,0,0,0,
,,,,,,,,138,49.01682355,44.02436948,81.69470592,33.58560082,32.22402314,61.72488834,56.73243427,77.6099703,79.4254085,88.50259819,0,0,120.2727608,88.04873767,143.8734535,45.38594716,0,151.135205,82.14856515,58.09401324,0,0,0,0,0,
,,,,,,,,139,49.03018327,44.03636848,81.71697211,33.5947547,32.23280592,61.74171169,56.7478969,77.63112318,79.44705618,88.52671989,0,0,120.3055416,88.07273567,143.9126667,45.39831726,0,151.1763974,82.17095504,58.10984698,0,0,0,0,0,
,,,,,,,,140,48.04156377,43.14844171,80.06927294,32.91736727,31.58288013,60.49678344,55.60366138,76.06580898,77.84512644,86.74171246,0,0,117.8797623,86.29688215,141.0108854,44.48292885,0,148.128154,80.51410199,56.93814979,0,0,0,0,0,
,,,,,,,,141,46.33151923,41.61256837,77.21919872,31.74567011,30.45868418,58.34339405,53.62444318,73.35823848,75.07422095,83.65413205,0,0,113.6838197,83.22513552,135.9915881,42.8995543,0,142.8555167,77.64819403,54.91143034,0,0,0,0,0,
,,,,,,,,142,42.67095517,38.32483952,71.11825861,29.23750588,28.05220223,53.7337949,49.38767925,67.5623454,69.1427514,77.04478026,0,0,104.7018801,76.64967791,125.2471547,39.51014317,0,131.5687776,71.51335983,50.57298403,0,0,0,0,0,
,,,,,,,,143,39.59821888,35.56506711,65.99703147,27.13211253,26.03216262,49.86442332,45.83127154,62.69717964,64.16378057,71.49678418,0,0,97.16229579,71.13013317,116.2281048,36.66501702,0,122.0945074,66.36368145,46.9312225,0,0,0,0,0,
,,,,,,,,144,38.07521046,34.1971799,63.4586841,26.08856974,25.03092559,47.94656087,44.06853032,60.28574964,61.69594284,68.74690785,0,0,93.42528439,68.3943588,111.757793,35.25482405,0,117.3985648,63.81123215,45.12617547,0,0,0,0,0,
,,,,,,,,145,38.04849099,34.17318186,63.41415165,26.07026196,25.01336001,47.91291414,44.03760501,60.24344382,61.65264741,68.69866438,0,0,93.35972274,68.34636272,111.6793664,35.23008381,0,117.3161798,63.7664523,45.09450795,0,0,0,0,0,
,,,,,,,,146,37.92825349,34.06519078,63.21375582,25.987877,24.93431499,47.76150395,43.89844124,60.05306778,61.45781813,68.48156889,0,0,93.06469554,68.13038055,111.3264471,35.11875279,0,116.9454475,63.56494316,44.95200425,0,0,0,0,0,
,,,,,,,,147,38.55616049,34.62914429,64.26026749,26.41810957,25.34710571,48.55220165,44.62518545,61.04725386,62.47526003,69.61528986,0,0,94.60539327,69.25828756,113.1694704,35.70014815,0,118.8814941,64.61726878,45.69619033,0,0,0,0,0,
,,,,,,,,148,40.15932724,36.06902554,66.93221207,27.51657566,26.40103941,50.5710042,46.4807025,63.5856012,65.07298393,72.5098965,0,0,98.53908943,72.13805002,117.8750617,37.18456179,0,123.8245915,67.30405748,47.59623981,0,0,0,0,0,
,,,,,,,,149,44.70163306,40.14868911,74.50272176,30.62889627,29.38718492,56.29094481,51.73800086,70.77758538,72.43320168,80.71128201,0,0,109.684562,80.29737705,131.2075704,41.39040046,0,137.8300344,74.91662554,52.97971338,0,0,0,0,0,
,,,,,,,,150,51.1276598,45.92021316,85.21276633,35.03191452,33.61170254,64.38297841,59.17553176,80.95212768,82.84574501,92.31383031,0,0,125.4521275,91.84042496,150.0691487,47.34042514,0,157.6436167,85.68617033,60.5957451,0,0,0,0,0,
,,,,,,,,151,53.35873351,47.92404789,88.93122252,36.56061315,35.07842693,67.19247861,61.75779298,84.48466104,86.46091074,96.34215785,0,0,130.9265213,95.84809436,156.6177632,49.40623411,0,164.5227606,89.42528459,63.23998061,0,0,0,0,0,
,,,,,,,,152,50.64670976,45.48824877,84.41118294,34.70237469,33.29552242,63.77733763,58.61887663,80.19062346,82.06642782,91.4454483,0,0,124.2720186,90.9764962,148.6574713,46.89510104,0,156.1606874,84.8801337,60.02573024,0,0,0,0,0,
,,,,,,,,153,47.02622484,42.23651693,78.3770414,32.22167209,30.91538879,59.21820851,54.42850059,74.45818902,76.19990133,84.90846162,0,0,115.3884214,84.47303261,138.0306777,43.54280023,0,144.9975257,78.81246917,55.73478513,0,0,0,0,0,
,,,,,,,,154,44.92874834,40.35267229,74.88124724,30.78451229,29.5364922,56.57694183,52.00086578,71.13718458,72.80121256,81.12135127,0,0,110.2418356,80.70534339,131.8741958,41.60069238,0,138.5303065,75.29725394,53.24888706,0,0,0,0,0,
,,,,,,,,155,43.31222184,38.900792,72.18703641,29.6768923,28.47377569,54.54131589,50.12988604,68.5776843,70.18184092,78.20262287,0,0,106.2753586,77.80158286,127.1293912,40.10390861,0,133.5460165,72.58807527,51.33300379,0,0,0,0,0,
,,,,,,,,156,42.4037607,38.08485931,70.6729345,29.05442819,27.87654661,53.3973278,49.0784264,67.1392875,68.7097974,76.56234581,0,0,104.0462641,76.16971749,124.4628895,39.26274089,0,130.744928,71.0655617,50.25630911,0,0,0,0,0,
,,,,,,,,157,42.14992595,37.85687809,70.24987659,28.88050439,27.70967376,53.07768404,48.78463618,66.73738248,68.2984911,76.10403306,0,0,103.4234288,75.71375507,123.7178375,39.02770872,0,129.9622709,70.64015346,49.95546792,0,0,0,0,0,
,,,,,,,,158,41.16130645,36.96895132,68.60217742,28.20311696,27.05974797,51.83275579,47.64040066,65.17206828,66.69656135,74.31902563,0,0,100.9976495,73.93790155,120.8160562,38.11232031,0,126.9140274,68.98330042,48.78377073,0,0,0,0,0,
,,,,,,,,159,40.88075228,36.7169721,68.13458713,28.0108854,26.87530958,51.47946535,47.31568517,64.7278575,66.24195968,73.81246948,0,0,100.3092527,73.43394312,119.9925777,37.85254792,0,126.0489854,68.5131124,48.45126208,0,0,0,0,0,
,,,,,,,,160,41.24146481,37.0409454,68.73577469,28.25804028,27.11244467,51.93369595,47.73317653,65.29898568,66.82644758,74.463756,0,0,101.1943344,74.08188971,121.0513358,38.18654101,0,127.1611824,69.11763989,48.87877323,0,0,0,0,0,
,,,,,,,,161,44.10044552,39.60873364,73.50074254,30.21697148,28.99195978,55.53389384,51.04218196,69.82570512,71.45905521,79.62580451,0,0,108.2094259,79.21746612,129.4429736,40.83374534,0,135.9763728,73.90907977,52.26719482,0,0,0,0,0,
,,,,,,,,162,48.50915409,43.56840709,80.84859015,33.23775323,31.89027747,61.08560088,56.14485388,76.80616032,78.60279594,87.58597277,0,0,119.0270904,87.1368129,142.3833496,44.91588285,0,149.5698908,81.29774873,57.49233091,0,0,0,0,0,
,,,,,,,,163,48.37555688,43.448417,80.62592813,33.1462144,31.80244968,60.91736735,55.99022747,76.5946314,78.38631898,87.34475558,0,0,118.6992824,86.89683272,141.991217,44.79218172,0,149.1579661,81.0738497,57.33399348,0,0,0,0,0,
,,,,,,,,164,47.92132627,43.04045062,79.86887711,32.83498232,31.50383511,60.34537326,55.46449761,75.87543294,77.65029716,86.52461698,0,0,117.5847351,86.08089997,140.6579661,44.37159783,0,147.7574217,80.31259285,56.79564609,0,0,0,0,0,
,,,,,,,,165,45.91736784,41.24059906,76.5289464,31.46189972,30.18641798,57.82187008,53.1451013,72.70249878,74.4031423,82.9063587,0,0,112.6676149,82.48119691,134.7759771,42.5160808,0,141.5785499,76.95410698,54.42058424,0,0,0,0,0,
,,,,,,,,166,42.79119267,38.43283061,71.31865444,29.31989083,28.13124725,53.88520508,49.52684302,67.75272144,69.33758068,77.26187574,0,0,104.9969073,76.86566009,125.6000741,39.62147419,0,131.9395099,71.71486897,50.71548773,0,0,0,0,0,
,,,,,,,,167,39.53142024,35.50507203,65.8857004,27.08634309,25.98824869,49.78030651,45.75395829,62.59141512,64.05554203,71.37617552,0,0,96.99839171,71.01014301,116.0320384,36.60316643,0,121.888545,66.25173187,46.85205373,0,0,0,0,0,
,,,,,,,,168,38.52944103,34.60514625,64.21573505,26.39980179,25.32954013,48.51855492,44.59426014,61.00494804,62.4319646,69.56704639,0,0,94.53983162,69.21029148,113.0910438,35.67540791,0,118.7991091,64.57248893,45.66452281,0,0,0,0,0,
,,,,,,,,169,37.91489378,34.05319177,63.19148963,25.97872313,24.92553222,47.74468061,43.88297861,60.0319149,61.43617045,68.45744718,0,0,93.03191476,68.10638255,111.2872339,35.10638268,0,116.9042551,63.54255327,44.93617052,0,0,0,0,0,
,,,,,,,,170,38.26224656,34.36516604,63.77041094,26.2167241,25.15388451,48.18208782,44.28500729,60.58189014,61.99901061,69.08461194,0,0,93.88421557,68.73033106,112.3067786,35.42800563,0,117.9752595,64.1246908,45.34784789,0,0,0,0,0,
,,,,,,,,171,38.93023271,34.96511655,64.88372118,26.67441831,25.59302355,49.02325554,45.05813939,61.63953486,63.08139556,70.29069803,0,0,95.52325563,69.93023208,114.2674416,36.04651131,0,120.0348834,65.24418609,46.13953517,0,0,0,0,0,
,,,,,,,,172,41.16130645,36.96895132,68.60217742,28.20311696,27.05974797,51.83275579,47.64040066,65.17206828,66.69656135,74.31902563,0,0,100.9976495,73.93790155,120.8160562,38.11232031,0,126.9140274,68.98330042,48.78377073,0,0,0,0,0,
,,,,,,,,173,45.39633863,40.77263764,75.66056438,31.10489822,29.84388952,57.16575922,52.54205823,71.87753586,73.558882,81.96561151,0,0,111.3891636,81.54527408,133.2466598,42.03364634,0,139.9720432,76.08090061,53.80306814,0,0,0,0,0,
,,,,,,,,174,52.46363208,47.12011419,87.43938681,35.94730293,34.48998062,66.06531386,60.72179597,83.06741712,85.01051491,94.72600249,0,0,128.7302076,94.240227,153.9904748,48.5774365,0,161.7628646,87.92516091,62.17911966,0,0,0,0,0,
,,,,,,,,175,55.45621005,49.80789256,92.42701674,37.99777298,36.45732356,69.83374533,64.18542785,87.80566554,89.85959957,100.1292683,0,0,136.0731072,99.61578365,162.7742452,51.34834198,0,170.9899799,92.94049988,65.72587874,0,0,0,0,0,
,,,,,,,,176,52.62394876,47.26410232,87.70658127,36.05714954,34.59537399,66.26719412,60.90734768,83.32125186,85.27028731,95.01546316,0,0,129.1235772,94.52820326,154.4610339,48.72587787,0,162.2571743,88.19383979,62.36912461,0,0,0,0,0,
,,,,,,,,177,48.2820388,43.36442392,80.47006467,33.0821372,31.7409702,60.79960385,55.88198897,76.44656112,78.23478506,87.1759035,0,0,118.4698168,86.72884656,141.7167242,44.70559092,0,148.8696187,80.91712034,57.22315724,0,0,0,0,0,
,,,,,,,,178,45.77041088,41.10860994,76.28401813,31.36120698,30.08980739,57.63681316,52.97501222,72.46981692,74.16501759,82.64101974,0,0,112.3070261,82.21721867,134.3446312,42.38000953,0,141.1254326,76.70781799,54.24641303,0,0,0,0,0,
,,,,,,,,179,44.03364688,39.54873856,73.38941146,30.17120204,28.94804586,55.44977703,50.96486872,69.7199406,71.35081667,79.50519585,0,0,108.0455218,79.09747596,129.2469072,40.77189474,0,135.7704103,73.79713019,52.18802606,0,0,0,0,0,
,,,,,,,,180,42.67095517,38.32483952,71.11825861,29.23750588,28.05220223,53.7337949,49.38767925,67.5623454,69.1427514,77.04478026,0,0,104.7018801,76.64967791,125.2471547,39.51014317,0,131.5687776,71.51335983,50.57298403,0,0,0,0,0,
,,,,,,,,181,41.93617038,37.66489392,69.8936173,28.73404224,27.56914926,52.80851036,48.5372339,66.39893616,67.9521279,75.7180855,0,0,102.898936,75.32978674,123.0904253,38.8297869,0,129.3031912,70.28191496,49.70212798,0,0,0,0,0,
,,,,,,,,182,41.26818424,37.0649434,68.78030707,28.27634804,27.13001022,51.96734263,47.7641018,65.34129144,66.86974295,74.51199941,0,0,101.2598959,74.12988572,121.1297623,38.21128122,0,127.2435673,69.16241967,48.9104407,0,0,0,0,0,
,,,,,,,,183,40.97427035,36.80096518,68.29045058,28.0749626,26.93678905,51.59722885,47.42392368,64.87592778,66.39349359,73.98132155,0,0,100.5387183,73.60192929,120.2670706,37.93913873,0,126.3373328,68.66984176,48.56209831,0,0,0,0,0,
,,,,,,,,184,41.61553702,37.37691766,69.35922837,28.51434902,27.35836252,52.40474984,48.16613048,65.89126668,67.43258311,75.13916416,0,0,102.1121967,74.75383423,122.149307,38.53290416,0,128.3145717,69.74455721,49.32211808,0,0,0,0,0,
,,,,,,,,185,44.36763995,39.84871382,73.94606658,30.40004914,29.16761538,55.8703609,51.35143477,70.24876296,71.89200914,80.10823889,0,0,108.8650418,79.69742647,130.2272387,41.08114758,0,136.8002223,74.35687784,52.5838697,0,0,0,0,0,
,,,,,,,,186,49.03018327,44.03636848,81.71697211,33.5947547,32.23280592,61.74171169,56.7478969,77.63112318,79.44705618,88.52671989,0,0,120.3055416,88.07273567,143.9126667,45.39831726,0,151.1763974,82.17095504,58.10984698,0,0,0,0,0,
,,,,,,,,187,48.93666523,43.95237543,81.56110872,33.53067753,32.17132647,61.62394824,56.63965844,77.48305296,79.29552233,88.35786789,0,0,120.076076,87.90474958,143.638174,45.31172649,0,150.8880502,82.01422574,57.99901079,0,0,0,0,0,
,,,,,,,,188,48.18852073,43.28043083,80.31420122,33.01806001,31.67949073,60.68184036,55.77375046,76.29849084,78.08325115,87.00705143,0,0,118.2403511,86.5608604,141.4422313,44.61900011,0,148.5812713,80.76039098,57.11232101,0,0,0,0,0,
,,,,,,,,189,46.85254845,42.0805298,78.08758075,32.1026716,30.80121265,58.9995049,54.22748625,74.1832014,75.91848125,84.59487924,0,0,114.962271,84.16105836,137.5209053,43.38198875,0,144.4620235,78.5214004,55.52894645,0,0,0,0,0,
,,,,,,,,190,43.35230102,38.93678904,72.25383504,29.70435396,28.50012404,54.59178596,50.17627398,68.641143,70.24678403,78.27498805,0,0,106.373701,77.87357694,127.247031,40.14101896,0,133.669594,72.65524501,51.38050504,0,0,0,0,0,
,,,,,,,,191,40.19940642,36.10502258,66.9990107,27.54403732,26.42738776,50.62147428,46.52709044,63.6490599,65.13792704,72.58226168,0,0,98.63743186,72.2100441,117.9927015,37.22167214,0,123.948169,67.37122722,47.64374106,0,0,0,0,0,
,,,,,,,,192,38.80999521,34.85712547,64.68332534,26.59203335,25.51397853,48.87184536,44.91897562,61.44915882,62.88656628,70.07360254,0,0,95.22822844,69.71424991,113.9145223,35.93518029,0,119.6641511,65.04267695,45.99703147,0,0,0,0,0,
,,,,,,,,193,38.43592296,34.52115317,64.05987159,26.33572459,25.26806066,48.40079142,44.48602163,60.85687776,62.28043069,69.39819431,0,0,94.31036598,69.04230532,112.816551,35.5888171,0,118.5107617,64.41575957,45.55368658,0,0,0,0,0,
,,,,,,,,194,38.52944103,34.60514625,64.21573505,26.39980179,25.32954013,48.51855492,44.59426014,61.00494804,62.4319646,69.56704639,0,0,94.53983162,69.21029148,113.0910438,35.67540791,0,118.7991091,64.57248893,45.66452281,0,0,0,0,0,
